"Case","TimeS","Nodes","MeanDispMm","MaxDispMm","MeanWMm","MeanAbsWMm","MinWMm","MaxWMm","MeanVmKpa","MaxVmKpa","P95DispMm","P95AbsWMm"
"stage5_soft_interior","0.45","3032","0.972338721034068","1.41706696305119","-0.938452603607457","0.938452603607457","-1.41706693365889","0","3.47043105958797","11.7736672756187","1.36118410115682","1.31507380728312"
"stage5_soft_interior","0.475","3032","0.98179075539916","1.4258249833714","-0.947855165743899","0.947855165743899","-1.42582495555644","0","3.49754509685133","11.9968094031186","1.37360444210273","1.32488064931483"
"stage5_soft_interior","0.5","3032","1.01221673379208","1.46906305602879","-0.97744507752837","0.97744507752837","-1.46906303244602","0","3.60405430764986","12.4856209639522","1.41224183579714","1.36415098394752"
"stage5_soft_interior","0.525","3032","1.09809419488594","1.59752245348778","-1.06001007601248","1.06001007601248","-1.59752243569555","0","3.91564162058513","13.3666889980443","1.53723595837134","1.48330315191952"
"stage5_soft_interior","0.55","3032","1.18732241047289","1.72841603743714","-1.14602944995797","1.14602944995797","-1.72841600462658","0","4.23403481967398","14.4071792968979","1.66214665691541","1.60458067495458"
"stage5_soft_interior","0.575","3032","1.22223682508454","1.78051899892404","-1.17985434011299","1.17985434011299","-1.78051897041018","0","4.3557657731065","14.8719081387157","1.70997799998003","1.651290904352"
"stage5_soft_interior","0.6","3032","1.2302970108945","1.7872104436548","-1.18781230188002","1.18781230188002","-1.78721040576207","0","4.3856058580947","15.0740476105873","1.71989381214932","1.66035696767575"
"stage5_soft_interior","0.625","3032","1.28113616809542","1.85831902272008","-1.2369445180857","1.2369445180857","-1.85831899325148","0","4.56353260526558","15.7113680335079","1.79044176089057","1.72764852203985"
"stage5_soft_interior","0.65","3032","1.3750347604744","2.00270927985188","-1.32737884774001","1.32737884774001","-2.00270925545846","0","4.90093463298542","16.7446694712665","1.92382350623427","1.8575487891317"
"stage5_soft_interior","0.675","3032","1.44921790076471","2.1109881216242","-1.39881328264628","1.39881328264628","-2.11098808870409","0","5.16917967333847","17.5875337843195","2.02893960503717","1.95890773273736"
"stage5_soft_interior","0.7","3032","1.47053282340806","2.1382668433458","-1.41958727013452","1.41958727013452","-2.13826680073603","0","5.24127684844044","17.9253914503845","2.05748347667436","1.98551359116319"
"stage5_soft_interior","0.725","3032","1.48504278136216","2.15628092998006","-1.43386642064153","1.43386642064153","-2.15628089280902","0","5.28974848536583","18.2261881875375","2.07441847368091","2.00316689596559"
"stage5_soft_interior","0.75","3032","1.55263871282006","2.25723979099955","-1.49893104132664","1.49893104132664","-2.25723975541178","0","5.53387590934982","18.9826641855082","2.17081580556017","2.09588677273266"
"stage5_soft_interior","0.775","3032","1.6507012486275","2.40268229634951","-1.5934378040801","1.5934378040801","-2.40268226662093","0","5.88521655019442","20.0751436697332","2.31016507159456","2.23025658075483"
"stage5_soft_interior","0.8","3032","1.70519337535189","2.48187814969669","-1.64597859275902","1.64597859275902","-2.48187810698506","0","6.07868643421772","20.7292843229716","2.38645986316623","2.30386856390514"
"stage5_soft_interior","0.825","3032","1.71813074243116","2.49913769140578","-1.65867887330848","1.65867887330848","-2.49913764064822","0","6.12435356754697","20.9835760456031","2.40319406374502","2.3200632913025"
"stage5_soft_interior","0.85","3032","1.74699942794954","2.53729655784848","-1.68673080461367","1.68673080461367","-2.5372965148222","0","6.22436139872897","21.4151377512309","2.44101866137035","2.35690133803121"
"stage5_soft_interior","0.875","3032","1.82674691898503","2.65446253338254","-1.76353636456232","1.76353636456232","-2.65446249612826","0","6.50950338054889","22.3086867014133","2.554529042246","2.46561988084632"
"stage5_soft_interior","0.9","3032","1.91727343661962","2.79296341696659","-1.85068497332095","1.85068497332095","-2.79296337995377","0","6.8369998734631","23.2963752757879","2.68393639306902","2.59107313680994"
"stage5_soft_interior","0.925","3032","1.96113165638314","2.85470996595113","-1.89311159706518","1.89311159706518","-2.85470991289826","0","6.99146849024383","23.8778228069133","2.74420016254775","2.64948533863135"
"stage5_soft_interior","0.95","3032","1.97116992142852","2.86312769264953","-1.90305247656925","1.90305247656925","-2.86312764103292","0","7.0231666730978","24.1026343173539","2.75623038551018","2.65983795343307"
"stage5_soft_interior","0.975","3032","2.01038822432429","2.92162855120898","-1.94092354959505","1.94092354959505","-2.92162849813466","0","7.16500335485324","24.6070559854487","2.81043234241573","2.71363787594036"
"stage5_soft_interior","1","3032","2.09918756704573","3.05368709061456","-2.02650942922819","2.02650942922819","-3.05368705023268","0","7.48130552259199","25.6124858538705","2.93590883543768","2.83456318288655"
"stage5_soft_interior","1.025","3032","2.16634847503319","3.1547326568851","-2.09099571545952","2.09099571545952","-3.15473261311234","0","7.72432675160342","26.253296841179","3.03395842555958","2.92784186242639"
"stage5_soft_interior","1.05","3032","2.12450788863796","3.09450579229886","-2.0506637562324","2.0506637562324","-3.09450573327653","0","7.57737035599837","25.8079442071126","2.97295095372325","2.87164033654278"
"stage5_soft_interior","1.075","3032","2.0395004765543","2.96130062271651","-1.96927420494245","1.96927420494245","-2.96130056379848","0","7.26404781862264","25.0630099883056","2.84936700636188","2.75003400626722"
"stage5_soft_interior","1.1","3032","2.03974620020485","2.95936648710396","-1.96947323328517","1.96947323328517","-2.95936643846841","0","7.26451802961739","25.0438715957127","2.84980431943129","2.75035710706707"
"stage5_soft_interior","1.125","3032","2.1247485399934","3.09282097822983","-2.05090692414594","2.05090692414594","-3.09282094701236","0","7.57922063138002","25.8139126731379","2.97422332554328","2.87165916963944"
"stage5_soft_interior","1.15","3032","2.16541823408333","3.15769961553423","-2.09010828936258","2.09010828936258","-3.1576995554877","0","7.71973565702882","26.2553131764765","3.03161613456026","2.92729241684541"
"stage5_soft_interior","1.175","3032","2.09991074608426","3.05407104109507","-2.02720778495737","2.02720778495737","-3.05407098568078","0","7.48494496053062","25.6189339047499","2.9369787873662","2.83588038462699"
"stage5_soft_interior","1.2","3032","2.02692377429594","2.93919260795859","-1.9570558324107","1.9570558324107","-2.9391925457333","0","7.22238193111678","24.8847603269508","2.83303933062001","2.73309529934536"
"stage5_soft_interior","1.205","3032","2.02502088087573","2.93676465727051","-1.95523147842155","1.95523147842155","-2.93676459806253","0","7.21465029689782","24.8693523857819","2.82991554713235","2.73054444564795"
"stage5_soft_interior","1.21","3032","2.02653258303411","2.93974191065349","-1.95669093006206","1.95669093006206","-2.93974185568164","0","7.21920494496587","24.8900392035514","2.8315139278853","2.73259259055559"
"stage5_soft_interior","1.215","3032","2.03283255121244","2.95029896499995","-1.96275531289209","1.96275531289209","-2.95029891589331","0","7.24098806700282","24.9613422887815","2.83973417844763","2.74144221529272"
"stage5_soft_interior","1.22","3032","2.04468449748315","2.96955525986969","-1.97415880183033","1.97415880183033","-2.96955521529126","0","7.28317033065841","25.0878291253008","2.85596543124776","2.75798289046223"
"stage5_soft_interior","1.225","3032","2.05878348975839","2.99229294677722","-1.98772281000064","1.98772281000064","-2.99229290592883","0","7.33365202702405","25.2357708864359","2.87601011698287","2.77783789108404"
"stage5_soft_interior","1.23","3032","2.07698450357208","3.02120749263897","-2.00522937709725","2.00522937709725","-3.02120745364476","0","7.39947354847079","25.4188922570425","2.90226928063504","2.80338021182118"
"stage5_soft_interior","1.235","3032","2.09581690966759","3.05076226539601","-2.02333608248988","2.02333608248988","-3.05076222807649","0","7.4678255966513","25.603917242634","2.92968052799732","2.82969723624415"
"stage5_soft_interior","1.24","3032","2.11529172839413","3.08096830023043","-2.0420532704073","2.0420532704073","-3.08096826443316","0","7.53875239331432","25.7908786861269","2.95861695833265","2.85697406475987"
"stage5_soft_interior","1.245","3032","2.13255857643674","3.10699161337431","-2.05862351094682","2.05862351094682","-3.10699157807871","0","7.60197647299849","25.9498409887226","2.98401756042921","2.88114635739938"
"stage5_soft_interior","1.25","3032","2.14952005590647","3.1319472980368","-2.0749275389532","2.0749275389532","-3.1319472624619","0","7.66397778595766","26.1261168015299","3.00825521158618","2.90477979759773"
"stage5_soft_interior","1.255","3032","2.16672590572356","3.15558628185673","-2.09158233087775","2.09158233087775","-3.15558624372954","0","7.72625525524167","26.3826934772647","3.03253307315753","2.92795363269167"
"stage5_soft_interior","1.26","3032","2.19239098559284","3.18963736779928","-2.11660962223999","2.11660962223999","-3.18963732587537","0","7.81754414199464","26.8587097035678","3.06607104006316","2.96111549609053"
"stage5_soft_interior","1.265","3032","2.22713255998967","3.23521513082819","-2.15057324689527","2.15057324689527","-3.23521508405379","0","7.94015505522755","27.5404368948487","3.11000332821271","3.00550366485822"
"stage5_soft_interior","1.27","3032","2.28619775863192","3.31379452402291","-2.20821469690947","2.20821469690947","-3.31379447220896","0","8.14763237494378","28.5974438275898","3.18592798815038","3.08037685311284"
"stage5_soft_interior","1.275","3032","2.3745626594972","3.43372152840852","-2.2941052654574","2.2941052654574","-3.43372147281865","0","8.45741535906887","29.9492119239965","3.30186127676731","3.19384827018643"
"stage5_soft_interior","1.28","3032","2.49109166784321","3.59415351909598","-2.4070532980519","2.4070532980519","-3.59415346180071","0","8.86547811091217","31.5538584593394","3.4593649258679","3.34517227593415"
"stage5_soft_interior","1.285","3032","2.63590681263614","3.79639491180116","-2.54710905940419","2.54710905940419","-3.79639485469057","0","9.37330473888023","33.3926816224352","3.65489736438994","3.53488155702891"
"stage5_soft_interior","1.29","3032","2.80769500976767","4.03995200402385","-2.7129614024761","2.7129614024761","-4.03995194791339","0","9.97772538889249","35.4393615062622","3.88958206385611","3.76545071147627"
"stage5_soft_interior","1.295","3032","3.00375247085387","4.32241794717553","-2.90198116173761","2.90198116173761","-4.3224178913779","0","10.6707599873051","37.6611787914955","4.1650029752491","4.03029888125433"
"stage5_soft_interior","1.3","3032","3.22162196833849","4.64227483267224","-3.11178195129736","3.11178195129736","-4.64227477472315","0","11.4456680509448","40.0303129109984","4.48030101384629","4.32800826730032"
"stage5_soft_interior","1.305","3032","3.45222136873879","4.98701099269082","-3.33366324727943","3.33366324727943","-4.98701092939953","0","12.2713744086421","42.4730653113565","4.81305272386855","4.64388663347226"
"stage5_soft_interior","1.31","3032","3.68613325169336","5.34194636801099","-3.55862709517348","3.55862709517348","-5.34194629569794","0","13.1139003862288","44.9193410221332","5.15379311851373","4.96941412402283"
"stage5_soft_interior","1.315","3032","3.91584303977242","5.69504192542003","-3.77948295166035","3.77948295166035","-5.69504183977967","0","13.9463209805032","47.3116050505341","5.48976682719418","5.29050039502286"
"stage5_soft_interior","1.32","3032","4.13424867695063","6.03422042107265","-3.98943299036879","3.98943299036879","-6.0342203182584","0","14.7430404241581","49.5946541077874","5.80480975731337","5.59689879860498"
