roi,time_s,n_points,mean_abs_delta_w_mm,p95_abs_delta_w_mm,max_abs_delta_w_mm,mean_abs_delta_disp_mag_mm,p95_abs_delta_disp_mag_mm,max_abs_delta_disp_mag_mm,mean_abs_delta_vm_kpa,p95_abs_delta_vm_kpa,max_abs_delta_vm_kpa
central_xz_radius_25mm_anterior_half,1.84,971,0.0002880730054327483,0.0003387479870007974,0.0007613033945097665,0.00028245779688839637,0.0003406163562140463,0.000748551949101943,0.055748579725392024,0.374120924665276,1.7132440745219562
central_xz_radius_25mm_anterior_half,1.845,971,0.00023780118143086347,0.00031053039933784214,0.0008071103627139975,0.00023270789077535774,0.00031297932969170245,0.0007713070902101368,0.05601905766855204,0.37354379410938987,1.702601046351771
central_xz_radius_25mm_anterior_half,1.85,971,0.00017164539393542004,0.00019439948816674102,0.0012460094157653624,0.00017107821253117917,0.0001996673943207867,0.0012083557060782457,0.05597004879433446,0.37665336400908656,1.690314580760604
central_xz_radius_25mm_anterior_half,1.855,971,0.000658436177259509,0.000714120962382438,0.0017658935084039103,0.0006523215848076103,0.0007156398186775135,0.0017296264425317558,0.056719548029060575,0.3805564807993746,1.6996690619947135
central_xz_radius_25mm_anterior_half,1.86,971,0.0007751947455860041,0.0008086307824962599,0.0019553041002563602,0.0007738776501035071,0.0008118240926828502,0.0019256254424919114,0.05849856130407274,0.3983829203143455,1.7497756750762798
central_xz_radius_25mm_anterior_half,1.865,971,0.0005013451046158648,0.0005402943960329878,0.0018278855324280197,0.0005050372103559524,0.000561249246930004,0.0018028430656914438,0.061888136521761616,0.4139828170501816,1.8503865698723891
central_xz_radius_25mm_anterior_half,1.87,971,0.0002953981457341901,0.0003427760492452289,0.0017458084242733159,0.0003002553498099875,0.0003602687791291921,0.001715979030278078,0.06651363635139919,0.44513513921952674,1.9978773845851696
central_xz_radius_25mm_anterior_half,1.875,971,0.0003091090319580206,0.00034657961128932956,0.0018419398463164795,0.00031174051519608346,0.0003591632375052334,0.001801910768097284,0.07175538505716343,0.48409901357426977,2.168413417937455
central_xz_radius_25mm_anterior_half,1.88,971,0.0004618172051811663,0.00048200994914285485,0.00210316469377754,0.00045897965251431,0.0004864804944082132,0.002057661477203928,0.07699336493188348,0.5203967978465145,2.337879325965493
central_xz_radius_25mm_anterior_half,1.885,971,0.0006895577462709507,0.0007490205447039343,0.002458079486167969,0.000682779158140752,0.000746412284166045,0.002410851477272803,0.08172386002143163,0.5509817456476476,2.49572514304634
central_xz_radius_25mm_anterior_half,1.89,971,0.0009786876519460245,0.0010067637324167288,0.002802274705526221,0.0009787524573887446,0.0010313999225998894,0.0027470865883397894,0.08563281013684662,0.5746929290470268,2.6186217872155324
central_xz_radius_25mm_anterior_half,1.895,971,0.0012487823406650623,0.00131978922085366,0.0030780753906773164,0.001259602577587414,0.0013732341135677673,0.0030112833365779704,0.0883562666937081,0.5893079843074861,2.6837039574386354
central_xz_radius_25mm_anterior_half,1.9,971,0.0014596221161654898,0.0015684298153937487,0.003302700151526332,0.0014818308742394757,0.0016557269002319928,0.003236149829635021,0.09064957680381797,0.5994571842404379,2.7346884301973007
central_xz_radius_25mm_anterior_half,1.925,971,0.0002820475104732659,0.0003262166137045497,0.0011425585647079246,0.0002887759241307497,0.0003450664137248996,0.0011052621964116605,0.06885143981511388,0.46463045350636684,2.0901463677812906
central_xz_radius_25mm_anterior_half,1.95,971,0.00020666869962881432,0.00024812884382471694,0.000822489322942991,0.000202797232252015,0.00025169033477778074,0.0007954514380319709,0.051109933920466546,0.3423479820658745,1.544160710491501
central_xz_radius_25mm_anterior_half,1.975,971,0.00044450346694124805,0.0004884157787177559,0.0010425817829448798,0.00045085515392445804,0.0005223743092992467,0.001041873706183593,0.06131102083827009,0.40952446827087763,1.8434948418024661
central_xz_radius_25mm_anterior_half,2.0,971,0.0001712433700419157,0.0002018887238822674,0.0015770283129995163,0.00017533512688791943,0.0002381248960987327,0.0015295835363252769,0.0829874419587514,0.5630225784051319,2.532807278215654
central_xz_radius_25mm_anterior_half,2.025,971,0.00022883443060183321,0.0002702340097609189,0.0018870153697539763,0.00023379932661081058,0.00030321097954253903,0.0018343581109194276,0.08341707378290146,0.5692584608702564,2.5109209262466576
central_xz_radius_25mm_anterior_half,2.05,971,0.0008679340171585792,0.0009131233859019285,0.0013669047705883522,0.0008694758104191169,0.0009160681832096236,0.0013792833021865347,0.061510877937733535,0.4086496337724973,1.8650853637262537
central_xz_radius_25mm_anterior_half,2.075,971,0.00022219359654383094,0.0002540715465127342,0.0012794899134143875,0.00021834381253307584,0.00025600570558500374,0.001258539921799185,0.0503421049405339,0.3383264546332064,1.5321364658406313
central_xz_radius_25mm_anterior_half,2.1,971,0.0003811629257491007,0.0004198524483506067,0.0017731544711577056,0.00037759032047320854,0.00042112607886741343,0.0017387069007985742,0.0660746984963513,0.4478543739106401,1.9722456851098784
central_xz_radius_25mm_anterior_half,2.125,971,0.0008979217795307587,0.0009745119218221472,0.00275720281423409,0.0009045182630237259,0.0010278920019584237,0.0026917831125392033,0.09510855356925835,0.6512935754348379,2.927011866475604
central_xz_radius_25mm_anterior_half,2.15,971,0.00018535754935847885,0.00021768703398379607,0.0014099365940991107,0.00019142091643210239,0.00025747833138430216,0.0013801091778989708,0.06957157099353992,0.49075309444582305,2.06353408912282
central_xz_radius_25mm_anterior_half,2.175,971,0.00037061725979153264,0.00047580038890554163,0.0006900166650497877,0.00035982505523216745,0.0004755057872480196,0.0007741656447343009,0.05586222623493799,0.3757070952981828,1.658856379097601
central_xz_radius_25mm_anterior_half,2.2,971,0.0001394007943759402,0.00020678880702489771,0.0013268896767852124,0.00015136037515457777,0.00024305301058401806,0.0012778091355563487,0.06138094818936206,0.4082832105047921,1.8656653686458962
